Date,Hour,Gen_Agus1_Unit1_MW,Gen_Agus1_Unit2_MW,Gen_Agus2_Unit1_MW,Gen_Agus2_Unit2_MW,Gen_Agus2_Unit3_MW,Gen_Agus4_Unit1_MW,Gen_Agus4_Unit2_MW,Gen_Agus4_Unit3_MW,Gen_Agus5_Unit1_MW,Gen_Agus5_Unit2_MW,Gen_Agus6_Unit1_MW,Gen_Agus6_Unit2_MW,Gen_Agus6_Unit3_MW,Gen_Agus6_Unit4_MW,Gen_Agus6_Unit5_MW,Gen_Agus7_Unit1_MW,Gen_Agus7_Unit2_MW,Total_Gen_Agus1_MW,Total_Gen_Agus2_MW,Total_Gen_Agus4_MW,Total_Gen_Agus5_MW,Total_Gen_Agus6_MW,Total_Gen_Agus7_MW,Total_Cascade_Generation_MW
2025-07-01,10:00,30.484830416156278,29.681929586404827,39.91503220717159,37.26072161369993,51.535309019926125,47.28420973678661,45.21616809644095,48.094215581415,21.753806700944672,21.68175933597384,34.5,0.0,47.76215490483438,24.56349509439702,50.0,20.640663758006045,20.057054878500505,60.166760002561105,128.71106284079764,140.59459341464256,43.435566036918516,156.82564999923142,40.69771863650655,570.4313509306578
2025-07-01,11:00,30.47114023837936,29.695215764181743,39.872609631278664,37.22238276181514,51.46425044756419,47.292144249053784,45.22156828056663,48.08974274415108,21.76632782998013,21.693643812992004,34.5,0.0,47.75646328538919,24.560567963772368,50.0,20.855500199636666,20.182240641393907,60.1663560025611,128.559242840658,140.6034552737715,43.459971642972135,156.81703124916154,41.03774084103057,570.6437978501548
2025-07-01,12:00,30.476091604740876,29.689860397820222,39.85085805004208,37.176889994826126,51.426034460301935,47.319371699765,45.242432579724294,48.10415865506821,21.42202667970038,21.346166656384938,34.5,0.0,47.81577747126333,24.591072527828377,50.0,20.61255588751352,19.929950077362456,60.1659520025611,128.45378250517012,140.6659629345575,42.76819333608532,156.90684999909172,40.54250596487597,569.5032467423417
2025-07-01,13:00,30.474977578369746,29.690570424191346,39.812322005126504,37.13467287719001,51.381135624855965,47.29346221332872,45.226007061761166,48.083146144935306,21.249274292502736,21.17767872953236,34.5,0.0,47.738476282148895,24.551317466872966,50.0,20.69772075791729,19.957654312227284,60.165548002561096,128.3281305071725,140.6026154200252,42.42695302203509,156.78979374902187,40.65537507014457,568.9684157709603
2025-07-01,14:00,30.470305858436355,29.694838144124734,39.76004676756925,37.07902459537951,51.31782410783018,47.281908536151,45.22012435253496,48.08019439662655,21.208689239701563,21.13650621105453,34.5,0.0,47.678386153871415,24.520413845080636,50.0,20.527701985357954,19.871603074264925,60.16514400256109,128.15689547077892,140.5822272853125,42.345195450756094,156.69879999895204,40.399305059622876,568.3475672679834
2025-07-01,15:00,30.46397201360833,29.70076798895276,39.711171309698734,37.06066031448209,51.26302522209808,47.28363844606273,45.222365988755875,48.08248051395745,21.07330594470873,21.002288190624753,34.5,0.0,46.466069160949516,25.581987087932777,50.0,20.51422243488206,19.95293311579738,60.16474000256109,128.0348568462789,140.58848494877606,42.07559413533348,156.5480562488823,40.467155550679436,567.8788877325112
2025-07-01,16:00,30.475434259477662,29.688901743083424,39.6672020463427,37.00884415149728,51.19019348590318,47.25829211076372,45.19745907108721,48.053948742485915,20.98923227572171,20.927460227210524,34.5,0.0,42.99789272654868,29.063294772263703,50.0,20.62790064756934,20.063292991226877,60.164336002561086,127.86623968374316,140.50969992433684,41.916692502932236,156.5611874988124,40.69119363879622,567.709349251182
2025-07-01,17:00,30.482232964142543,29.681699038418536,39.6572135815351,36.97818246228152,51.121992285442296,47.25972839197104,45.20493970004487,48.06528304931353,21.070157860823986,21.001503239164183,34.5,0.0,41.75481252879587,30.272943719946596,50.0,20.82101577182713,20.20123007114966,60.16393200256108,127.75738832925892,140.52995114132943,42.07166109998817,156.52775624874246,41.02224584297679,568.0729346648568
2025-07-01,18:00,30.463871051696323,29.69965695086476,39.539602259885946,37.083967304479444,51.00816676261182,47.29212656227842,45.23942284138849,48.102659397377515,20.80759460267835,20.739500410241586,34.5,0.0,42.35759264422445,29.817044854448024,50.0,20.88771322144126,20.24610361644767,60.16352800256108,127.6317363269772,140.63420880104442,41.54709501291994,156.67463749867247,41.13381683788893,567.7850224800641
2025-07-01,19:00,30.464759176257942,29.698364826303134,39.40193640260766,37.216449851937305,50.851330319321555,47.27796127612471,45.228215937256735,48.09216486838044,20.75129399145033,20.67909025403876,34.5,0.0,42.94342468632592,29.493344062276584,50.0,21.053829138146945,20.395238939346875,60.16312400256108,127.46971657386652,140.59834208176187,41.43038424548909,156.9367687486025,41.44906807749382,568.0474037297749
2025-07-01,20:00,30.4836826025518,29.679037400009275,39.31442533525414,37.26981706086575,50.74523188243453,47.29424250176737,45.24855979048173,48.11642307344327,20.84878419538621,20.766401245843284,34.5,0.0,43.31639195947218,29.136695539060508,50.0,20.932755755892465,20.262017116656608,60.16272000256107,127.32947427855441,140.65922536569238,41.61518544122949,156.95308749853268,41.19477287254907,567.9144654591191
2025-07-01,21:00,30.480890042895506,29.68142595966556,39.26019938454956,37.28989204604783,50.680182839249184,47.24689137595065,45.2087922736099,48.07775670695464,20.390787659472625,20.41312816997853,34.5,0.0,43.589169341525945,28.820111906936763,50.0,20.596798463792332,20.056675977874384,60.16231600256107,127.23027426984657,140.5334403565152,40.80391582945116,156.90928124846272,40.65347444166672,566.2927021485034
2025-07-01,22:00,30.486729518244598,29.675182484316473,39.21199731105483,37.274557065599026,50.62330011866158,47.260645440240104,45.22376140969176,48.09457974419308,20.83871024417667,20.9106708684488,34.5,0.0,43.875438415276264,28.599224083116642,50.0,20.74571985129082,20.250285924125887,60.16191200256107,127.10985449531543,140.57898659412496,41.74938111262547,156.97466249839292,40.996005775416705,567.5708024784366
2025-07-01,23:00,30.47968294773601,29.681825054825055,39.156194966178376,37.23900829847959,50.570549921078225,47.26351565096715,45.22925163077012,48.09640928152235,20.84513417925982,20.942384183744487,34.5,0.0,43.94654586240668,28.271810385916318,50.0,20.82748927556091,20.365520633543277,60.161508002561064,126.96575318573619,140.58917656325963,41.78751836300431,156.718356248323,41.19300990910419,567.4153222719883
